,ref,title,genres,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
1964,1969,Basic Instinct 2 (2006),"(Drama, Mystery, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1965,1970,Basic Instinct 2 (2006),"(Drama, Mystery, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1966,1971,Basic Instinct 2 (2006),"(Drama, Mystery, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1967,1972,Basic Instinct 2 (2006),"(Drama, Mystery, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1968,1973,Basic Instinct 2 (2006),"(Drama, Mystery, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1969,1974,Basic Instinct 2 (2006),"(Drama, Mystery, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1970,1975,Basic Instinct 2 (2006),"(Drama, Mystery, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1971,1976,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1972,1977,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1973,1978,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1974,1979,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1975,1980,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,1981,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1977,1982,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1978,1983,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1979,1984,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1980,1985,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1981,1986,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1982,1987,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1983,1988,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1984,1989,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1985,1990,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1986,1991,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1987,1992,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1988,1993,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1989,1994,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1990,1995,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1991,1996,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1992,1997,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1993,1998,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,1999,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,2000,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,2001,Oliver! (1968),"(Drama, Family, Musical)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,2002,Vampires: Los Muertos (2002),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2003,Vampires: Los Muertos (2002),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1999,2004,Vampires: Los Muertos (2002),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2000,2005,Vampires: Los Muertos (2002),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2001,2006,Vampires: Los Muertos (2002),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,2007,Vampires: Los Muertos (2002),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2003,2008,Vampires: Los Muertos (2002),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2004,2009,Higher and Higher (1943),"(Comedy, Musical, Romance)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2005,2010,Higher and Higher (1943),"(Comedy, Musical, Romance)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2006,2011,Higher and Higher (1943),"(Comedy, Musical, Romance)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2007,2012,Higher and Higher (1943),"(Comedy, Musical, Romance)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2008,2013,Higher and Higher (1943),"(Comedy, Musical, Romance)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2009,2014,Higher and Higher (1943),"(Comedy, Musical, Romance)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2010,2015,Higher and Higher (1943),"(Comedy, Musical, Romance)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2011,2016,Higher and Higher (1943),"(Comedy, Musical, Romance)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2012,2017,The Tenant of Wildfell Hall (TV Mini-Series 1996– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2018,The Tenant of Wildfell Hall (TV Mini-Series 1996– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2019,The Tenant of Wildfell Hall (TV Mini-Series 1996– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2020,The Tenant of Wildfell Hall (TV Mini-Series 1996– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2021,The Tenant of Wildfell Hall (TV Mini-Series 1996– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2022,The Tenant of Wildfell Hall (TV Mini-Series 1996– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2023,The Tenant of Wildfell Hall (TV Mini-Series 1996– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2024,The Tenant of Wildfell Hall (TV Mini-Series 1996– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2025,The Tenant of Wildfell Hall (TV Mini-Series 1996– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2026,The Tenant of Wildfell Hall (TV Mini-Series 1996– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2027,The Tenant of Wildfell Hall (TV Mini-Series 1996– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2028,Return to Snowy River (1988),"(Adventure, Drama, Western)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,2029,Return to Snowy River (1988),"(Adventure, Drama, Western)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,2030,Return to Snowy River (1988),"(Adventure, Drama, Western)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026,2031,Return to Snowy River (1988),"(Adventure, Drama, Western)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2027,2032,The Human Body (2001),"(Documentary, Short)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2028,2033,The Human Body (2001),"(Documentary, Short)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2029,2034,The Human Body (2001),"(Documentary, Short)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2030,2035,Creep (2004),"(Horror, Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2031,2036,Creep (2004),"(Horror, Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2032,2037,Creep (2004),"(Horror, Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2033,2038,Creep (2004),"(Horror, Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2034,2039,Creep (2004),"(Horror, Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2035,2040,Creep (2004),"(Horror, Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2036,2041,Creep (2004),"(Horror, Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2037,2042,Creep (2004),"(Horror, Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2038,2043,Creep (2004),"(Horror, Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2039,2044,Creep (2004),"(Horror, Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2040,2045,Heart of Steel (TV Movie 1983),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,2046,Heart of Steel (TV Movie 1983),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,2047,Heart of Steel (TV Movie 1983),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,2048,Heart of Steel (TV Movie 1983),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,2049,McBain (1991),"(Action, Drama, War)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2045,2050,McBain (1991),"(Action, Drama, War)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2046,2051,McBain (1991),"(Action, Drama, War)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2047,2052,McBain (1991),"(Action, Drama, War)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2048,2053,McBain (1991),"(Action, Drama, War)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2049,2054,McBain (1991),"(Action, Drama, War)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2050,2055,Scarecrow (Video 2002),"(Action, Comedy, Drama, Horror)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,2056,Scarecrow (Video 2002),"(Action, Comedy, Drama, Horror)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,2057,Scarecrow (Video 2002),"(Action, Comedy, Drama, Horror)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,2058,Scarecrow (Video 2002),"(Action, Comedy, Drama, Horror)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,2059,Scarecrow (Video 2002),"(Action, Comedy, Drama, Horror)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,2060,Scarecrow (Video 2002),"(Action, Comedy, Drama, Horror)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,2061,Scarecrow (Video 2002),"(Action, Comedy, Drama, Horror)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,2062,Scarecrow (Video 2002),"(Action, Comedy, Drama, Horror)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,2063,Scarecrow (Video 2002),"(Action, Comedy, Drama, Horror)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,2064,Scarecrow (Video 2002),"(Action, Comedy, Drama, Horror)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,2065,"""The X-Files"" Fearful Symmetry (TV Episode 1995)","(Drama, Mystery, Sci-Fi, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2061,2066,"""The X-Files"" Fearful Symmetry (TV Episode 1995)","(Drama, Mystery, Sci-Fi, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2062,2067,"""The X-Files"" Fearful Symmetry (TV Episode 1995)","(Drama, Mystery, Sci-Fi, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2063,2068,The California Kid (TV Movie 1974),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2064,2069,The California Kid (TV Movie 1974),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2065,2070,The California Kid (TV Movie 1974),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2066,2071,The California Kid (TV Movie 1974),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2067,2072,The California Kid (TV Movie 1974),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2068,2073,The California Kid (TV Movie 1974),"(Action, Horror, Thriller)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2069,2074,North Square (TV Series 2000– ),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,2075,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2071,2076,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2072,2077,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2073,2078,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2074,2079,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2075,2080,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2076,2081,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2077,2082,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2078,2083,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2079,2084,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2080,2085,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2081,2086,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2082,2087,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2083,2088,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2084,2089,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2085,2090,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2086,2091,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2087,2092,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2088,2093,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2089,2094,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2090,2095,The Good Earth (1937),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2091,2096,The Return of the Soldier (1982),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,2097,The Return of the Soldier (1982),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,2098,The Return of the Soldier (1982),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,2099,The Return of the Soldier (1982),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,2100,The Return of the Soldier (1982),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,2101,The Heir Apparent: Largo Winch (2008),"(Action, Adventure, Thriller)",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2097,2102,The Heir Apparent: Largo Winch (2008),"(Action, Adventure, Thriller)",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2098,2103,The Heir Apparent: Largo Winch (2008),"(Action, Adventure, Thriller)",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2099,2104,The Heir Apparent: Largo Winch (2008),"(Action, Adventure, Thriller)",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2100,2105,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2101,2106,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2102,2107,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2103,2108,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2104,2109,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2105,2110,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2106,2111,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2107,2112,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2108,2113,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2109,2114,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2110,2115,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2111,2116,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2112,2117,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2113,2118,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2114,2119,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2115,2120,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2116,2121,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2117,2122,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2118,2123,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2119,2124,The Shop Around the Corner (1940),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
